,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
1683,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,924.2666667,924.3333333,27728,27729,0.066666667
1684,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,924.4333333,924.5,27733,27734,0.066666667
1685,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,924.7333333,926.7,27742,27800,1.966666667
1686,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,926.7666667,926.9333333,27803,27807,0.166666667
1687,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,926.9666667,927.0333333,27809,27810,0.066666667
1688,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,927.1333333,927.2666667,27814,27817,0.133333333
1689,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,927.3333333,927.3666667,27820,27820,0.033333333
1690,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,927.4333333,929.6333333,27823,27888,2.2
1691,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,929.7666667,942.7333333,27893,28281,12.96666667
1692,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,942.8333333,943.7666667,28285,28312,0.933333333
1693,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,943.8666667,943.9333333,28316,28317,0.066666667
1694,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,944,946,28320,28379,2
1695,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,946.1333333,946.2666667,28384,28387,0.133333333
1696,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,947.2666667,947.4,28418,28421,0.133333333
1697,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,947.5,947.5333333,28425,28425,0.033333333
1698,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,947.8333333,948.8,28435,28463,0.966666667
1699,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,948.8333333,949.6666667,28465,28489,0.833333333
1700,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,949.7666667,949.8666667,28493,28495,0.1
1701,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,949.9666667,950.1333333,28499,28503,0.166666667
1702,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,950.3,950.8333333,28509,28524,0.533333333
1703,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,950.9,951.3666667,28527,28540,0.466666667
1704,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,951.4333333,960.0333333,28543,28800,8.6
1705,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,960.1,960.1333333,28803,28803,0.033333333
1706,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,960.2,960.2333333,28806,28806,0.033333333
1707,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,960.7,960.7333333,28821,28821,0.033333333
1708,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,960.8333333,975.7333333,28825,29271,14.9
1709,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,975.7666667,976.3333333,29273,29289,0.566666667
1710,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,976.5666667,977.1,29297,29312,0.533333333
1711,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,977.6666667,979.1333333,29330,29373,1.466666667
1712,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,980.9666667,982.6,29429,29477,1.633333333
1713,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,983.4333333,988.6,29503,29657,5.166666667
1714,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,988.6666667,988.7666667,29660,29662,0.1
1715,503_MA109_Gi_Saline_0515,Animal_1,Center,My_rectangle,988.8333333,990.5666667,29665,29716,1.733333333
1716,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,101.7333333,101.8333333,3052,3054,0.1
1717,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,101.8666667,102.1666667,3056,3064,0.3
1718,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,108.0333333,108.2333333,3241,3246,0.2
1719,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,109.7666667,109.9666667,3293,3298,0.2
1720,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,113.9,133.4,3417,4001,19.5
1721,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,146.3333333,233.5666667,4390,7006,87.23333333
1722,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,235.5,235.6666667,7065,7069,0.166666667
1723,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,235.9333333,236,7078,7079,0.066666667
1724,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,236.1666667,255.8333333,7085,7674,19.66666667
1725,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,265.9,372.9,7977,11186,107
1726,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,373.1666667,431.7666667,11195,12952,58.6
1727,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,433.3666667,434.3333333,13001,13029,0.966666667
1728,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,435.6,436.9,13068,13106,1.3
1729,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,437.0333333,437.6,13111,13127,0.566666667
1730,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,437.6333333,437.7666667,13129,13132,0.133333333
1731,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,439.7666667,439.8,13193,13193,0.033333333
1732,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,439.9,439.9333333,13197,13197,0.033333333
1733,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,440.1333333,443.4,13204,13301,3.266666667
1734,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,453.4333333,453.4666667,13603,13603,0.033333333
1735,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,454.4333333,455.4,13633,13661,0.966666667
1736,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,455.4333333,455.4666667,13663,13663,0.033333333
1737,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,455.5,455.5666667,13665,13666,0.066666667
1738,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,455.6666667,455.7,13670,13670,0.033333333
1739,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,455.8333333,455.8666667,13675,13675,0.033333333
1740,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,456.2333333,456.2666667,13687,13687,0.033333333
1741,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,458.9666667,459.3,13769,13778,0.333333333
1742,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,488.1333333,488.2333333,14644,14646,0.1
1743,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,488.4333333,488.5666667,14653,14656,0.133333333
1744,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,488.9333333,488.9666667,14668,14668,0.033333333
1745,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,489.0333333,489.0666667,14671,14671,0.033333333
1746,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,489.1,489.5,14673,14684,0.4
1747,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,507.9,514.9,15237,15446,7
1748,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,516.4,517.3,15492,15518,0.9
1749,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,530.8,531.3333333,15924,15939,0.533333333
1750,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,531.3666667,531.5666667,15941,15946,0.2
1751,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,548.0333333,557,16441,16709,8.966666667
1752,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,557.0333333,557.0666667,16711,16711,0.033333333
1753,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,557.1666667,565.2666667,16715,16957,8.1
1754,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,565.3666667,569,16961,17069,3.633333333
1755,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,571.2666667,571.3666667,17138,17140,0.1
1756,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,598.5,598.7,17955,17960,0.2
1757,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,598.7333333,598.7666667,17962,17962,0.033333333
1758,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,598.8,598.8333333,17964,17964,0.033333333
1759,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,599.9333333,599.9666667,17998,17998,0.033333333
1760,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,605.6666667,610.8333333,18170,18324,5.166666667
1761,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,611.1333333,612.9666667,18334,18388,1.833333333
1762,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,613.0666667,613.8,18392,18413,0.733333333
1763,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,614.4666667,618.3,18434,18548,3.833333333
1764,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,618.3333333,618.3666667,18550,18550,0.033333333
1765,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,618.4333333,618.4666667,18553,18553,0.033333333
1766,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,618.5666667,622.8666667,18557,18685,4.3
1767,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,624.1666667,624.2,18725,18725,0.033333333
1768,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,624.2666667,624.5666667,18728,18736,0.3
1769,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,624.7,624.7666667,18741,18742,0.066666667
1770,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,624.9333333,628.4333333,18748,18852,3.5
1771,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,628.7,628.8333333,18861,18864,0.133333333
1772,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,630.7,630.7333333,18921,18921,0.033333333
1773,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,630.8666667,633.1,18926,18992,2.233333333
1774,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,640.0333333,640.2,19201,19205,0.166666667
1775,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,650.6,650.6333333,19518,19518,0.033333333
1776,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,993.9,995.7666667,29817,29872,1.866666667
1777,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,995.8333333,995.8666667,29875,29875,0.033333333
1778,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1004.533333,1012.8,30136,30383,8.266666667
1779,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1012.866667,1012.966667,30386,30388,0.1
1780,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1013,1013.433333,30390,30402,0.433333333
1781,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1013.466667,1013.5,30404,30404,0.033333333
1782,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1013.833333,1014.1,30415,30422,0.266666667
1783,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1014.566667,1014.633333,30437,30438,0.066666667
1784,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1014.7,1014.966667,30441,30448,0.266666667
1785,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1015,1017.733333,30450,30531,2.733333333
1786,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1019.9,1020,30597,30599,0.1
1787,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1020.066667,1036.8,30602,31103,16.73333333
1788,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1036.833333,1037.133333,31105,31113,0.3
1789,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1037.666667,1037.733333,31130,31131,0.066666667
1790,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1037.9,1037.966667,31137,31138,0.066666667
1791,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1038,1038.033333,31140,31140,0.033333333
1792,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1038.1,1038.133333,31143,31143,0.033333333
1793,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1038.333333,1039.5,31150,31184,1.166666667
1794,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1039.666667,1039.733333,31190,31191,0.066666667
1795,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1039.9,1058.233333,31197,31746,18.33333333
1796,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1058.266667,1058.866667,31748,31765,0.6
1797,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1058.9,1058.966667,31767,31768,0.066666667
1798,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1059.2,1130.733333,31776,33921,71.53333333
1799,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1130.8,1130.833333,33924,33924,0.033333333
1800,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1130.9,1137.666667,33927,34129,6.766666667
1801,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1137.7,1137.9,34131,34136,0.2
1802,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1137.933333,1138,34138,34139,0.066666667
1803,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1138.033333,1140.333333,34141,34209,2.3
1804,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1140.6,1141.166667,34218,34234,0.566666667
1805,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1141.2,1141.7,34236,34250,0.5
1806,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1142.133333,1142.166667,34264,34264,0.033333333
1807,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1147.066667,1147.133333,34412,34413,0.066666667
1808,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1147.733333,1147.766667,34432,34432,0.033333333
1809,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1147.833333,1148.033333,34435,34440,0.2
1810,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1148.066667,1148.166667,34442,34444,0.1
1811,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1148.2,1148.366667,34446,34450,0.166666667
1812,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1148.4,1148.466667,34452,34453,0.066666667
1813,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1148.533333,1148.566667,34456,34456,0.033333333
1814,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1148.666667,1148.7,34460,34460,0.033333333
1815,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1148.833333,1148.866667,34465,34465,0.033333333
1816,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1149,1149.033333,34470,34470,0.033333333
1817,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1150.3,1150.366667,34509,34510,0.066666667
1818,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1158.166667,1158.2,34745,34745,0.033333333
1819,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1158.266667,1158.366667,34748,34750,0.1
1820,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1158.433333,1158.833333,34753,34764,0.4
1821,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1158.933333,1159.7,34768,34790,0.766666667
1822,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1159.733333,1164.666667,34792,34939,4.933333333
1823,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1164.7,1174.7,34941,35240,10
1824,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1174.8,1177.533333,35244,35325,2.733333333
1825,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1177.566667,1177.633333,35327,35328,0.066666667
1826,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1177.666667,1177.8,35330,35333,0.133333333
1827,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1177.933333,1178,35338,35339,0.066666667
1828,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1178.1,1178.5,35343,35354,0.4
1829,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1178.533333,1183.5,35356,35504,4.966666667
1830,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1183.533333,1184.133333,35506,35523,0.6
1831,503_MA109_Gi_Saline_0515,Animal_1,Center,My_polygon,1184.2,1206.233333,35526,36186,22.03333333
1832,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,257.3666667,260.5333333,7721,7815,3.166666667
1833,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,283.6666667,285.6,8510,8567,1.933333333
1834,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,290.0333333,290.0666667,8701,8701,0.033333333
1835,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,290.3666667,290.4,8711,8711,0.033333333
1836,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,291,291.7333333,8730,8751,0.733333333
1837,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,294.6666667,294.7666667,8840,8842,0.1
1838,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,294.8,295,8844,8849,0.2
1839,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,295.0333333,295.1333333,8851,8853,0.1
1840,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,295.1666667,295.2333333,8855,8856,0.066666667
1841,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,295.2666667,296.6666667,8858,8899,1.4
1842,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,297.4,297.5333333,8922,8925,0.133333333
1843,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,305,305.1333333,9150,9153,0.133333333
1844,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,305.1666667,306.9333333,9155,9207,1.766666667
1845,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,308.5,309.2,9255,9275,0.7
1846,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,506.4333333,506.5,15193,15194,0.066666667
1847,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,506.9666667,535.4,15209,16061,28.43333333
1848,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,535.6,554.5333333,16068,16635,18.93333333
1849,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,554.6666667,554.9333333,16640,16647,0.266666667
1850,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,554.9666667,605.1,16649,18152,50.13333333
1851,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,605.6333333,605.6666667,18169,18169,0.033333333
1852,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,605.7333333,605.8,18172,18173,0.066666667
1853,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1166.133333,1174.433333,34984,35232,8.3
1854,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1174.5,1177.066667,35235,35311,2.566666667
1855,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1177.766667,1179.4,35333,35381,1.633333333
1856,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1179.5,1179.533333,35385,35385,0.033333333
1857,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1179.7,1179.9,35391,35396,0.2
1858,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1179.933333,1180.033333,35398,35400,0.1
1859,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1180.2,1180.233333,35406,35406,0.033333333
1860,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1180.3,1180.333333,35409,35409,0.033333333
1861,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1180.533333,1181.466667,35416,35443,0.933333333
1862,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1181.6,1181.633333,35448,35448,0.033333333
1863,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1181.7,1181.733333,35451,35451,0.033333333
1864,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1181.833333,1187.133333,35455,35613,5.3
1865,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1187.233333,1196.233333,35617,35886,9
1866,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1196.266667,1202.266667,35888,36067,6
1867,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1202.966667,1203.166667,36089,36094,0.2
1868,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1203.266667,1203.333333,36098,36099,0.066666667
1869,503_MA109_Gi_Saline_0517,Animal_1,Center,My_rectangle,1203.4,1205.833333,36102,36174,2.433333333
1870,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,625.9666667,626.2333333,18779,18786,0.266666667
1871,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,629.6,630.9333333,18888,18927,1.333333333
1872,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,632.8,637.3,18984,19118,4.5
1873,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,638.2333333,654.9666667,19147,19648,16.73333333
1874,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,659.4666667,659.6,19784,19787,0.133333333
1875,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,660.4333333,663.8666667,19813,19915,3.433333333
1876,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,665.9333333,665.9666667,19978,19978,0.033333333
1877,503_MA109_Gi_Saline_0517,Animal_1,Center,My_circle,666.9666667,667.4,20009,20021,0.433333333
1878,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,22.03333333,22.33333333,661,669,0.3
1879,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,22.43333333,22.93333333,673,687,0.5
1880,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,24,26.3,720,788,2.3
1881,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,26.33333333,26.53333333,790,795,0.2
1882,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,27.26666667,27.6,818,827,0.333333333
1883,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,77.3,193.3666667,2319,5800,116.0666667
1884,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,194.3666667,194.5,5831,5834,0.133333333
1885,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,194.6666667,194.9,5840,5846,0.233333333
1886,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,194.9666667,195.1333333,5849,5853,0.166666667
1887,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,195.2333333,195.2666667,5857,5857,0.033333333
1888,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,199.2666667,199.8,5978,5993,0.533333333
1889,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,202.0333333,202.1666667,6061,6064,0.133333333
1890,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,202.4666667,202.5,6074,6074,0.033333333
1891,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,202.5666667,202.6,6077,6077,0.033333333
1892,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,203.2666667,203.4333333,6098,6102,0.166666667
1893,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,217.5,217.6333333,6525,6528,0.133333333
1894,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,217.7,217.7666667,6531,6532,0.066666667
1895,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,217.8,217.8333333,6534,6534,0.033333333
1896,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,236.3666667,236.6666667,7091,7099,0.3
1897,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,237.1333333,237.3,7114,7118,0.166666667
1898,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,237.5666667,237.6333333,7127,7128,0.066666667
1899,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,482.5,482.7666667,14475,14482,0.266666667
1900,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1047.933333,1047.966667,31438,31438,0.033333333
1901,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1065.133333,1070.433333,31954,32112,5.3
1902,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1072.433333,1072.5,32173,32174,0.066666667
1903,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1079.9,1092.033333,32397,32760,12.13333333
1904,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1092.166667,1092.333333,32765,32769,0.166666667
1905,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1094.4,1099.533333,32832,32985,5.133333333
1906,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1099.6,1102.166667,32988,33064,2.566666667
1907,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1102.433333,1104.766667,33073,33142,2.333333333
1908,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1105.233333,1105.266667,33157,33157,0.033333333
1909,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1108.866667,1109.266667,33266,33277,0.4
1910,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1109.433333,1110.2,33283,33305,0.766666667
1911,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1110.233333,1116.133333,33307,33483,5.9
1912,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1116.166667,1116.233333,33485,33486,0.066666667
1913,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1118.333333,1118.8,33550,33563,0.466666667
1914,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1119.033333,1119.1,33571,33572,0.066666667
1915,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1123.366667,1123.633333,33701,33708,0.266666667
1916,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1123.8,1123.833333,33714,33714,0.033333333
1917,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1124.333333,1124.4,33730,33731,0.066666667
1918,503_MA109_Gi_Saline_0517,Animal_1,Center,My_polygon,1129.966667,1130.533333,33899,33915,0.566666667
1919,505_MA144_Gi_CNO_0514,Animal_1,Center,My_rectangle,79.6,80.8,796,807,1.2
1920,505_MA144_Gi_CNO_0514,Animal_1,Center,My_rectangle,84.8,86,848,859,1.2
1921,505_MA144_Gi_CNO_0514,Animal_1,Center,My_rectangle,86.1,90.9,861,908,4.8
1922,505_MA144_Gi_CNO_0514,Animal_1,Center,My_rectangle,106.5,121.3,1065,1212,14.8
1923,505_MA144_Gi_CNO_0514,Animal_1,Center,My_rectangle,121.5,121.6,1215,1215,0.1
1924,505_MA144_Gi_CNO_0514,Animal_1,Center,My_rectangle,121.7,121.8,1217,1217,0.1
