,Ear_left_x,Ear_left_y,Ear_left_p,Ear_right_x,Ear_right_y,Ear_right_p,Nose_x,Nose_y,Nose_p,Center_x,Center_y,Center_p,Lat_left_x,Lat_left_y,Lat_left_p,Lat_right_x,Lat_right_y,Lat_right_p,Tail_base_x,Tail_base_y,Tail_base_p,Tail_end_x,Tail_end_y,Tail_end_p,MY_CUE_LIGHT,MY_CUE_LIGHT_INTENSITY
2950,638.7959,467.28455,0,629.68665,446.38303,0,616.8775,466.58133,0,592.8764,436.52853,0,604.56305,418.88358,0,583.3454,457.43695,0,558.48975,416.11642,0,502.90842,360.90842,0,1,133.8684777
2951,638.6756,468.56787,0,630.0528,447.09592,0,615.7028,466.90842,0,592.8739,436.31332,0,604.9267,419.11642,0,583.1164,457.09158,0,558.58136,416.10535,0,503,361,0,1,133.8786913
2952,638.5493,469.7407,0,630.3982,447.7684,0,614.6117,467.22174,0,592.8764,436.1969,0,605.27454,419.34537,0,582.8836,456.75998,0,558.6684,416.09158,0,503,361,0,1,133.8683708
2953,638.3454,470.5421,0,630.7115,448.47147,0,613.7117,467.43695,0,592.8836,436.09158,0,605.5951,419.56305,0,582.6546,456.52853,0,558.75024,416,0,503,361,0,1,133.912897
2954,638.31335,471,0,630.90845,448.88358,0,613.31335,467.56305,0,592.89465,436,0,605.8031,419.68668,0,582.43695,456.31332,0,558.75024,416,0,503,361,0,1,133.8503673
2955,638.1969,471,0,631,449.11642,0,613.10535,467.68668,0,592.90845,436,0,605.90845,419.8031,0,582.31335,456.1969,0,558.75995,416,0,503,361,0,1,133.9456247
2956,638.09155,471,0,630.90845,449.34537,0,612.89465,467.8031,0,593,436,0,606,419.90842,0,582.1969,456.09158,0,558.77826,416,0,503,361,0,1,133.9159765
2957,638,471,0,630.8031,449.56305,0,612.68665,467.90842,0,593,436,0,606,420,0,582.09155,456,0,558.8031,416,0,503,361,0,1,133.9188333
2958,638,471,0,630.77826,449.68668,0,612.6546,468,0,593,436,0,606,420,0,582,456,0,558.90845,416,0,503,361,0,1,133.919882
2959,638,470.90842,0,630.6684,449.8031,0,612.5423,468,0,593,436,0,606.09155,420,0,582,456,0,559,416,0,503,361,0,1,133.9531458
2960,638,470.8031,0,630.64496,449.90842,0,612.42975,468.09158,0,593,436,0,606.1969,420,0,582,456,0,559,416,0,503,361,0,1,133.8413648
2961,637.90845,470.77826,0,630.63385,450,0,612.32056,468.1969,0,593,436,0,606.31335,420.09158,0,582,456,0,559,416,0,503,361,0,1,133.8964709
2962,637.8031,470.75998,0,630.63635,450,0,612.2177,468.31332,0,593,436,0,606.43695,420.1969,0,582,456,0,559,416,0,503,361,0,1,133.9008699
2963,637.68665,470.75027,0,630.65216,450,0,612.1236,468.43695,0,593,436,0,606.56305,420.31332,0,582,456,0,559,416,0,503,361,0,1,133.8807756
2964,637.56305,470.75027,0,630.67944,450,0,612.1164,468.56305,0,593,436,0,606.68665,420.43695,0,582,456,0,559,416,0,503,361,0,1,133.8856183
2965,637.43695,470.75998,0,630.792,450,0,612.10535,468.68668,0,593,436,0,606.8031,420.56305,0,582,456,0,559,416,0,503,361,0,1,133.9309362
2966,637.31335,470.77826,0,630.89465,450,0,612.09155,468.8031,0,593,436,0,606.81683,420.77826,0,582,456,0,559,416,0,503,361,0,1,133.9318031
2967,637.2885,470.71152,0,630.90845,450,0,612,468.90842,0,593,436,0,606.8031,421,0,582,456,0,559,416,0,503,361,0,1,134.0149282
2968,637.2885,470.8031,0,631,450,0,612,468.90842,0,593,436,0,606.77826,421.0386,0,582,456,0,559,416,0,503,361,0,1,133.9249936
2969,637.22174,470.88358,0,631,450,0,612,468.89465,0,593,436,0,606.6684,421.22626,0,582,456,0,559,416,0,503,361,0,1,133.9297058
2970,637.3316,470.87637,0,631,450,0,612,468.88358,0,593,436,0,606.64496,421.23865,0,582,456,0,559,416,0,503,361,0,1,133.9280472
2971,637.35504,470.8739,0,631,450,0,612,468.87637,0,593,436,0,606.5423,421.3341,0,582,456,0,559,416,0,503,361,0,1,133.932355
2972,637.4577,470.87637,0,631,450,0,612,468.78232,0,593,436,0,606.43945,421.43445,0,582,456,0,559,416,0,503,361,0,1,133.8713749
2973,637.469,470.88358,0,631,450,0,612,468.67947,0,593,436,0,606.43036,421.53757,0,582,456,0,559,416,0,503,361,0,1,133.928203
2974,637.4643,470.89465,0,631,450,0,612,468.57025,0,593,436,0,606.43945,421.64105,0,582,456,0,559,416,0,503,361,0,1,133.9228466
2975,637.44415,470.90842,0,631,450,0,612,468.45773,0,593,436,0,606.5423,421.6657,0,582,456,0,559,416,0,503,361,0,1,133.9930608
2976,637.3341,471,0,631,450,0,612,468.34537,0,593,436,0,606.64496,421.70044,0,582,456,0,559,416,0,503,361,0,1,133.9432013
2977,637.32056,471,0,631,450.09158,0,611.90845,468.4049,0,593,436,0,606.6684,421.89465,0,582,456,0,559,416,0,503,361,0,1,134.0114804
2978,637.4049,471,0,631,450.1969,0,611.8031,468.39383,0,593,436,0,606.77826,421.90842,0,582,456,0,559,416,0,503,361,0,1,133.9834132
2979,637.3271,471,0,631,450.31332,0,611.77826,468.4049,0,593,436,0,606.8031,422,0,582,456,0,559,416,0,503,361,0,1,133.9321926
2980,637.3316,471,0,631,450.34537,0,611.75995,468.43695,0,593,436,0,606.90845,422,0,582,456,0,559,416,0,503,361,0,1,133.8877956
2981,637.24976,471,0,631,450.45773,0,611.75024,468.56305,0,593,436,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.0364165
2982,637.3413,470.90842,0,631,450.57025,0,611.75024,468.68668,0,593,436.09158,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9985909
2983,637.43695,470.89465,0,631,450.67947,0,611.75995,468.8031,0,593,436.1969,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.0629936
2984,637.5351,470.88358,0,631,450.78232,0,611.77826,468.90842,0,593,436.31332,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9981892
2985,637.63385,470.87637,0,631,450.87637,0,611.8031,469,0,593,436.43695,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.0609301
2986,637.6546,470.8739,0,631,450.88358,0,611.90845,469,0,593,436.56305,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.04525
2987,637.68665,470.87637,0,631,450.89465,0,612,469,0,593,436.68668,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9942468
2988,637.8031,470.88358,0,631,450.90842,0,612,469,0,593,436.8031,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9409189
2989,637.90845,470.89465,0,631,451,0,612,468.90842,0,593,436.90842,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9969497
2990,638,470.90842,0,631,451,0,612,468.8031,0,593,437,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9740911
2991,638,471,0,631,451,0,612,468.77826,0,593,437,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.0100756
2992,637.90845,471,0,631,451,0,612,468.75998,0,593,437,0,607,422,0,582,456,0,559,416,0,503,361,0,1,133.9941225
2993,637.8031,471,0,631,451,0,612,468.75027,0,593,437,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.0457909
2994,637.68665,471,0,631,451,0,612,468.75027,0,593,437,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.044577
2995,637.56305,471,0,631,451,0,612,468.75998,0,593,437,0,607,422,0,582,456,0,559,416,0,503,361,0,1,134.0746621
2996,637.43695,471,0,631,451,0,612.09155,468.68668,0,593,437,0,606.90845,422,0,582.09155,456.09158,0,559,416,0,502.90842,361,0,1,134.0357698
2997,637.31335,471,0,631,451,0,612.1969,468.60617,0,593,437,0,606.89465,422,0,582.1969,456.1969,0,559,416,0,502.8031,361,0,1,134.0648976
2998,637.1969,471,0,631,451,0,612.31335,468.5951,0,593,437,0,606.8836,422,0,582.31335,456.31332,0,559,416,0,502.68668,361,0,1,134.0550317
2999,637.09155,471,0,631,451,0,612.43695,468.56305,0,593,437,0,606.8764,422,0,582.43695,456.43695,0,559,416,0,502.56305,361,0,1,134.0550317
3000,637,471,0,631,451,0,612.56305,468.43695,0,593,437,0,606.8739,422,0,582.4715,456.56305,0,559,416,0,502.43695,361,0,1,134.0573051
3001,637,471,0,631,451,0,612.68665,468.31332,0,593,437,0,606.8764,422,0,582.48975,456.68668,0,559,416,0,502.31332,361,0,1,134.0607639
3002,637,471,0,631,451,0,612.8031,468.1969,0,593,437,0,606.8836,422,0,582.48975,456.8031,0,559,416,0,502.1969,361,0,1,134.0650145
3003,637,471,0,631,451,0,612.90845,468.09158,0,593,437,0,606.89465,422,0,582.4715,456.90842,0,559,416,0,502.09158,361,0,1,134.0887465
3004,637,470.90842,0,631,451,0,613,468,0,593,437,0,606.90845,422,0,582.5285,457,0,559,416,0,502,361,0,1,134.0763239
3005,637,470.8031,0,631,451,0,613,468,0,593,437,0,607,422,0,582.41864,457,0,559,416,0,502,361,0,1,134.0786679
3006,637,470.77826,0,631,451,0,613,468,0,593,437,0,607,422,0,582.31335,457,0,559,416,0,502,361,0,1,134.0752013
3007,637,470.75998,0,631,451,0,613,468,0,593,437,0,607,422,0,582.30676,457,0,559,416,0,502,361,0,1,134.0853209
3008,637,470.75027,0,631,451,0,613,468,0,593,437,0,607,422,0,582.323,457,0,559,416,0,502,361,0,1,134.0671613
3009,637,470.6587,0,631,451,0,613,468,0,593,437,0,607,422,0,582.43695,457,0,559,416,0,502,361,0,1,134.0788712
3010,637,470.56305,0,631,451,0,613,468,0,593,437,0,607,422,0,582.55334,457,0,559,416,0,502,361,0,1,134.0816357
3011,636.90845,470.4649,0,631,451,0,613,468,0,593,437,0,607,422,0,582.6684,457,0,559,416,0,502,361,0,1,134.0352652
3012,636.8031,470.36615,0,631,451,0,613,468,0,593,437,0,607,422,0,582.77826,457,0,559,416,0,502,361,0,1,134.0392242
3013,636.68665,470.34537,0,631,451,0,613,468.09158,0,593,437,0,607,422,0,582.8031,457,0,559,416,0,502,361,0,1,134.0475171
3014,636.56305,470.31332,0,631,451,0,613,468.1969,0,593,437,0,607,422,0,582.81683,457,0,559,416,0,502,361,0,1,134.0471303
3015,636.3454,470.1969,0,631,451,0,613,468.31332,0,593.09155,437,0,607,422,0,582.8031,457,0,559,416,0,502,361,0,1,134.036256
3016,636.02484,470,0,631,451,0,613,468.43695,0,593.1969,437,0,607,422,0,582.68665,457,0,559,416,0,502,361,0,1,134.0045311
3017,635.4119,469.89465,0,630.90845,451,0,613,468.56305,0,593.31335,437.09158,0,607,422,0,582.6546,457.09158,0,559,416,0,502,361,0,1,134.0163059
3018,634.659,469.51727,0,630.7115,451,0,613.09155,468.5951,0,593.43695,437.1969,0,607,421.90842,0,582.63385,457.1969,0,559,416,0,502,361,0,1,134.0199971
3019,633.8631,468.99716,0,630.3982,450.90842,0,613.1969,468.60617,0,593.56305,437.31332,0,606.90845,421.8031,0,582.5351,457.31332,0,559,416,0,502,361,0,1,134.0489876
3020,633.03455,468.42365,0,630.0528,450.8031,0,613.31335,468.5951,0,593.68665,437.43695,0,606.8031,421.68668,0,582.43695,457.43695,0,559,416,0,502,361,0,1,134.0440305
3021,632.6451,467.54056,0,629.68665,450.5951,0,613.7117,468.47147,0,593.8031,437.56305,0,606.68665,421.56305,0,582.43286,457.56305,0,559,416,0,502,361,0,1,134.0742546
3022,632.4282,466.5121,0,629.31335,450.18298,0,614.24536,468.14847,0,593.90845,437.68668,0,606.56305,421.34537,0,582.5382,457.68668,0,559,416,0,502,361,0,1,134.062036
3023,632.4138,465.44803,0,628.9472,449.7298,0,614.91516,467.89465,0,594,437.8031,0,606.43695,421.11642,0,582.75024,457.89465,0,558.90845,415.90842,0,502,361.09158,0,1,134.0597318
3024,632.8783,464.2021,0,628.6934,449.0666,0,615.62415,467.64355,0,593.90845,437.90842,0,606.31335,420.88358,0,582.88043,458.01376,0,558.8031,415.8031,0,502,361.1969,0,1,134.0482604
3025,633.6528,462.86014,0,628.4854,448.18298,0,616.7142,467.22174,0,593.8031,438,0,606.10535,420.65463,0,583.09155,458.20798,0,558.77826,415.68668,0,502,361.31332,0,1,134.072554
3026,634.9503,461.26486,0,628.31335,447.16672,0,617.9393,466.7018,0,593.68665,438,0,605.89465,420.34537,0,583.2249,458.22894,0,558.75995,415.56305,0,502,361.43695,0,1,134.0626736
3027,636.3747,460.0097,0,628.24005,446.03455,0,619.1092,466.15814,0,593.56305,438,0,605.68665,420.11642,0,583.36615,458.24252,0,558.6587,415.43695,0,502,361.56305,0,1,134.0782533
3028,637.78467,458.75342,0,628.24976,444.97516,0,620.2761,465.59103,0,593.43695,438,0,605.56305,419.88358,0,583.5854,458.24722,0,558.55334,415.31332,0,502,361.68668,0,1,133.9545417
3029,639.2085,457.52133,0,628.24976,443.9334,0,621.4007,465.01828,0,593.31335,438,0,605.43695,419.56305,0,583.7848,458.3341,0,558.44666,415.28848,0,502,361.8031,0,1,134.023666
3030,640.1305,456.12317,0,628.3316,442.65417,0,622.4929,464.62665,0,593.1969,438,0,605.22174,419.24002,0,583.8836,458.42587,0,558.3413,415.28848,0,502,361.90842,0,1,133.9530342
3031,640.9017,454.78214,0,628.41864,441.5396,0,623.48975,464.341,0,593.09155,438,0,605,418.90842,0,583.98627,458.42975,0,558.24005,415.31332,0,502,362,0,1,133.8739761
3032,641.5146,453.44727,0,628.51025,440.3485,0,624.2852,464.0067,0,593,438,0,604.77826,418.56305,0,584.10535,458.34537,0,558.22174,415.43695,0,502,362,0,1,133.8411506
3033,641.90845,452.1286,0,628.5285,439.3438,0,625.1139,463.63385,0,593,438,0,604.56305,418.21518,0,584.31335,458.3413,0,558.1969,415.56305,0,502,362,0,1,133.862853
3034,642.2885,450.9878,0,628.56305,438.52603,0,625.6643,463.45773,0,593,438,0,604.43695,417.87637,0,584.43695,458.24973,0,558.09155,415.68668,0,502,362,0,1,133.8413337
3035,642.51025,450.03156,0,628.68665,437.81638,0,626.1333,463.37335,0,593.09155,438,0,604.31335,417.63385,0,584.6546,458.24002,0,558,415.8031,0,502,362,0,1,133.8376633
3036,642.84186,449.0191,0,628.8031,437.13303,0,626.68805,463.36615,0,593.1969,437.90842,0,604.1969,417.31332,0,584.8836,458.22174,0,558,415.90842,0,502,362,0,1,133.8339474
3037,643.1969,448.13486,0,628.90845,436.48273,0,627.23553,463.34537,0,593.31335,437.8031,0,604.09155,417,0,585.1164,458.1969,0,558,416,0,502,362,0,1,133.8840755
3038,643.56305,447.31332,0,629,435.88358,0,627.75995,463.31332,0,593.43695,437.68668,0,604,416.77826,0,585.3454,458.09158,0,558,416,0,502,362,0,1,133.857541
3039,643.83514,447.04846,0,629,435.65463,0,628.01825,463.1969,0,593.56305,437.56305,0,604,416.56305,0,585.56305,458,0,558,416,0,502,362,0,1,133.8516444
3040,644.07764,446.72543,0,629,435.43695,0,628.27454,463.09158,0,593.68665,437.43695,0,603.90845,416.43695,0,585.68665,458,0,558,416,0,502,362,0,1,133.8544107
3041,644.4649,446.33817,0,629,435.31332,0,628.5951,463,0,593.8031,437.31332,0,603.8031,416.31332,0,585.8031,458,0,558,416,0,502,362,0,1,133.9631476
3042,644.9431,446.03204,0,629,435.10535,0,628.89465,463,0,593.90845,437.28848,0,603.68665,416.28848,0,586,458,0,558,416,0,502,362,0,1,133.9805734
3043,645.2743,445.70746,0,629,434.98624,0,629.10535,463,0,594,437.28848,0,603.56305,416.1969,0,586.10535,458,0,558,416,0,502,362,0,1,134.0148557
3044,645.61694,445.37335,0,629,434.88358,0,629.31335,463,0,594,437.31332,0,603.43695,416.20798,0,586.1164,458,0,558,416,0,502,362,0,1,133.9979915
3045,645.8836,445.11642,0,629,434.87637,0,629.43695,463,0,594,437.43695,0,603.31335,416.32053,0,586.1236,458,0,558,416,0,502,362,0,1,134.0233706
3046,646.1541,444.85562,0,629,434.8739,0,629.56305,463,0,594,437.56305,0,603.1969,416.43945,0,586.1261,458,0,558,416,0,502,362,0,1,134.019803
3047,646.50806,444.6018,0,629,434.87637,0,629.68665,463,0,594,437.68668,0,603.18317,416.56055,0,586.1236,458,0,558,416,0,502,362,0,1,134.0200423
3048,646.9333,444.38007,0,629,434.88358,0,629.8031,463,0,594,437.8031,0,603.10535,416.67947,0,586.1164,458,0,558,416,0,502,362,0,1,133.9949655
3049,647.3271,444.28848,0,629,434.89465,0,629.90845,463,0,594,437.90842,0,603.1164,416.79202,0,586.1969,458,0,558,416,0,502,362,0,1,134.0194598
3050,647.5285,444.31332,0,629,434.90842,0,630,463,0,594,438,0,603.1236,416.89465,0,586.1969,458,0,558,416,0,502,362,0,1,134.0007216
3051,647.4715,444.34537,0,629,435,0,629.90845,463,0,594,438,0,603.2177,417,0,586.1164,458,0,558,416,0,502,362,0,1,134.0177478
3052,647.58136,444.45773,0,629.09155,435,0,629.8031,463,0,594,438,0,603.22894,417.10535,0,586.1236,458,0,558,416,0,502,362,0,1,134.0043461
3053,647.68665,444.57025,0,629.1969,435,0,629.68665,463,0,594,438,0,603.23285,417.20798,0,586.1261,458,0,558,416,0,502,362,0,1,134.0375083
3054,648.3343,444.67947,0,629.31335,435,0,629.7462,463,0,594,438,0,603.32056,417.4121,0,586.1236,458,0,558,416,0,502,362,0,1,134.0443988
3055,649.05536,444.8739,0,629.5285,435.09158,0,629.7392,463,0,594,438,0,603.4146,417.63635,0,586.1164,458,0,558,416,0,502,362,0,1,133.9997253
3056,649.75635,445.0733,0,629.75995,435.1969,0,629.83466,463,0,594,438,0,603.43695,417.8739,0,586.10535,458,0,558,416,0,502,362,0,1,133.9895233
3057,650.50525,445.28848,0,630.09155,435.31332,0,629.9544,463,0,594,438,0,603.55334,418.11642,0,586.09155,458,0,558,416,0,502,362,0,1,133.9941469
3058,651.273,445.52853,0,630.43695,435.34537,0,630.09406,463,0,594.09155,438,0,603.6684,418.35507,0,586.09155,458,0,558,416,0,502,362,0,1,133.9899213
3059,651.9369,445.69324,0,630.7848,435.36615,0,630.24725,463,0,594.1969,438,0,603.8698,418.58133,0,586.1969,458,0,558,416,0,502,362,0,1,133.9859465
3060,652.6216,446.01828,0,631.2152,435.37335,0,630.48254,463,0,594.31335,438,0,603.90845,418.61993,0,586.31335,458,0,558,416,0,502,362,0,1,133.944013
3061,653.1372,446.24973,0,631.56305,435.36615,0,630.70044,463,0,594.43695,438,0,604.02484,418.71152,0,586.43695,458,0,558,416,0,502,362,0,1,133.9773931
3062,653.4715,446.47147,0,631.90845,435.34537,0,630.89465,463,0,594.56305,438,0,604.1236,418.68668,0,586.56305,458,0,558,416,0,502,362,0,1,133.9814696
3063,653.24005,446.67697,0,632.24005,435.4049,0,630.90845,463,0,594.68665,438,0,604.1261,418.65463,0,586.68665,458,0,558,416,0,502,362,0,1,134.0002155
3064,652.90845,446.78482,0,632.4715,435.39383,0,631,463,0,594.8031,438,0,604.2152,418.54227,0,586.8031,458,0,558,416,0,502,362,0,1,133.9760998
3065,652.56305,446.88358,0,632.68665,435.4049,0,631,463,0,594.90845,438,0,604.31335,418.52133,0,586.90845,458,0,558,416,0,502,362,0,1,134.0164207
3066,652.2152,446.89465,0,632.8031,435.43695,0,631,463,0,595,438,0,604.41864,418.51746,0,587.09155,458,0,558,416,0,502,362,0,1,134.013503
3067,651.8764,446.90842,0,632.90845,435.56305,0,631,463,0,595,438,0,604.5285,418.531,0,587.10535,458,0,558,416,0,502,362,0,1,133.9926305
3068,651.63385,447,0,633,435.68668,0,631,463,0,595,438,0,604.56305,418.56055,0,587.208,458,0,558,416,0,502,362,0,1,133.9813574
3069,651.4049,447,0,633,435.8031,0,631,463.09158,0,595,438,0,604.68665,418.67947,0,587.22894,458,0,558,416,0,502,362,0,1,133.9798457
3070,651.1969,447,0,633,435.90842,0,631,463.10535,0,595,438,0,604.8031,418.79202,0,587.24255,458,0,558,416,0,502,362,0,1,133.9830166
3071,651.09155,447,0,633,436,0,631,463.20798,0,595,438,0,604.90845,418.89465,0,587.24725,458,0,558,416,0,502,362,0,1,133.9830166
3072,651,447,0,633,436,0,631,463.32053,0,595,438,0,605,418.90842,0,587.24255,458,0,558,416,0,502,362,0,1,133.9487143
3073,651,447,0,633,436,0,631,463.34787,0,595,438,0,605,419,0,587.22894,458,0,558,416,0,502,362,0,1,133.9652355
3074,651,447,0,633,436,0,631,463.36365,0,595,438,0,605,419,0,587.208,458,0,558,416,0,502,362,0,1,133.9520475
3075,651,447,0,633,436,0,631,463.36615,0,595,438,0,605,419,0,587.1969,458,0,558,416,0,502,362,0,1,133.9961511
3076,651,447,0,633,436,0,631,463.35507,0,595,438,0,605,419,0,587.2885,458,0,558,416,0,502,362,0,1,134.0000212
3077,650.90845,447.09158,0,633,436,0,630.90845,463.24002,0,595,438,0,605,418.90842,0,587.31335,458,0,558.09155,416.09158,0,502,362,0,1,134.0061888
3078,650.8031,447.1969,0,633,436,0,630.89465,463.11642,0,595,438,0,605,418.89465,0,587.43695,458,0,558.1969,416.1969,0,502,362,0,1,134.002026
3079,650.68665,447.31332,0,633,436,0,630.8836,463.0805,0,595,438,0,605,418.88358,0,587.4715,458,0,558.22174,416.31332,0,502,362,0,1,133.9799939
3080,650.6546,447.43695,0,633,436,0,630.8764,462.96796,0,595,438,0,605,418.87637,0,587.48975,458,0,558.24005,416.43695,0,502,362,0,1,133.9735518
3081,650.5423,447.47147,0,633,436,0,630.7823,462.8739,0,595,438,0,605,418.8739,0,587.48975,458,0,558.24976,416.47147,0,502,362,0,1,134.0098536
3082,650.42975,447.58133,0,633,436,0,630.67944,462.87637,0,595,438,0,605,418.87637,0,587.4715,458,0,558.24976,416.48975,0,502,362,0,1,133.9992214
3083,650.32056,447.68668,0,633,436,0,630.57025,462.88358,0,595,438,0,605,418.88358,0,587.43695,458,0,558.24005,416.48975,0,502,362,0,1,133.9918621
3084,650.2177,447.78482,0,633,436,0,630.4577,462.89465,0,595,438,0,605,418.89465,0,587.31335,458,0,558.22174,416.47147,0,502,362,0,1,133.9823852
3085,650.1236,447.8739,0,633,436,0,630.3454,462.90842,0,595,438,0,605,418.90842,0,587.1969,458,0,558.2885,416.43695,0,502,362,0,1,133.9981836
3086,650.1164,447.87637,0,633,436,0,630.31335,463,0,595,438,0,605,419,0,587.09155,458,0,558.2885,416.31332,0,502,362,0,1,133.994376
3087,650.10535,447.88358,0,633,436,0,630.1969,463,0,595,438,0,605,419,0,587,458,0,558.31335,416.1969,0,502,362,0,1,133.9424063
3088,650.09155,447.89465,0,633,436,0,630.09155,463,0,595,438,0,605,419,0,587,458,0,558.43695,416.09158,0,502,362,0,1,133.9354759
3089,650,447.90842,0,633,436,0,630,462.90842,0,595,438,0,605,419,0,587,458,0,558.56305,416,0,502,362,0,1,133.9356209
3090,650,448,0,633.09155,436,0,630,462.89465,0,595,438,0,605,418.90842,0,587,458,0,558.68665,416,0,502,362,0,1,133.9351232
3091,650,448,0,633.1969,436,0,630,462.88358,0,595,438,0,605,418.8031,0,587,458,0,558.8031,416.09158,0,502,362,0,1,133.9302745
3092,650,448,0,633.22174,436,0,630,462.87637,0,595,438,0,605,418.77826,0,587,458,0,558.90845,416.1969,0,502,362,0,1,133.9035129
3093,650,448,0,633.24005,436,0,630,462.8739,0,595,438,0,605,418.75998,0,587,458,0,559,416.31332,0,502,362,0,1,133.9161795
3094,650,448,0,633.24976,436,0,630,462.87637,0,595,438,0,605,418.75027,0,587,458,0,559,416.43695,0,502,362,0,1,133.9083783
3095,649.90845,448,0,633.24976,436,0,630,462.88358,0,595,438,0,605,418.75027,0,587,458,0,559,416.56305,0,502,362,0,1,133.9413533
3096,649.89465,448.09158,0,633.24005,436,0,630,462.8031,0,595,438,0,605,418.75998,0,587,458,0,559,416.68668,0,502,362,0,1,133.920365
3097,649.8836,448.10535,0,633.22174,436,0,630,462.71152,0,595,438,0,605,418.77826,0,587,458,0,559,416.8031,0,502,362,0,1,133.9683273
3098,649.8764,448.11642,0,633.1969,436,0,630,462.68668,0,595,438,0,605,418.8031,0,587,458,0,559,416.90842,0,502,362,0,1,133.9678731
3099,649.8739,448.12363,0,633.09155,436,0,630,462.56305,0,595,438,0,605,418.90842,0,587,458,0,559,417,0,502,362,0,1,133.9998236
3100,649.8764,448.1261,0,633,436,0,630,462.43695,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,133.9626448
3101,649.8836,448.12363,0,633,436,0,630,462.4049,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,133.9728638
3102,649.89465,448.11642,0,633,436,0,630.09155,462.39383,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,133.9654561
3103,649.90845,448.10535,0,633,436,0,630.1969,462.4965,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,133.9985589
3104,650,448.09158,0,633,436,0,630.31335,462.63385,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.0033832
3105,650,448,0,633,436,0,630.3454,462.78482,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.0357178
3106,650,448,0,633,436,0,630.36615,462.9267,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.0411577
3107,650,448,0,633,436,0,630.37335,463.05283,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.006006
3108,650,448,0,633,436,0,630.4577,463.24973,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.007301
3109,650,448,0,633,436,0,630.4507,463.43695,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.007301
3110,650,448,0,633,436,0,630.5213,463.5351,0,595,438,0,605,419,0,587,458,0,559,417,0,502,362,0,1,134.007301
3111,650,448,0,633,436,0,630.42584,463.54227,0,595,438,0,605,418.90842,0,587,458,0,559,417,0,502,362,0,1,133.9950821
3112,650,448,0,633,436,0,630.42566,463.45773,0,595,438,0,605,418.8031,0,587,458,0,559,417,0,502,362,0,1,133.982722
3113,650,448,0,633,436,0,630.44415,463.37335,0,595,438,0,605,418.68668,0,587,458,0,559,417,0,502,362,0,1,134.0122977
3114,650,448,0,633,436,0,630.55585,463.36615,0,595,438,0,605,418.56305,0,587,458,0,559,417,0,502,362,0,1,133.9868087
3115,650,448,0,633,436,0,630.6659,463.34537,0,595,438,0,605,418.43695,0,587,458,0,558.90845,417,0,502,362,0,1,133.9769194
3116,650,448,0,633,436,0,630.77106,463.31332,0,595,438,0,605,418.4049,0,587.09155,458,0,558.8031,417,0,502,362,0,1,133.9653763
3117,650,448,0,633,436,0,630.792,463.1969,0,595,438,0,605,418.39383,0,587.1969,458,0,558.68665,417,0,502,362,0,1,134.0125337
3118,650,448,0,633.09155,436,0,630.89465,463.09158,0,595,438,0,605,418.4049,0,587.31335,458,0,558.56305,417,0,502,362,0,1,134.0171346
3119,650,448,0,633.10535,436,0,630.90845,463,0,595,438,0,605,418.43695,0,587.43695,458,0,558.43695,417,0,502,362,0,1,134.0134329
3120,650,448,0,633.1164,436,0,631.09155,463,0,595.09155,438,0,605,418.56305,0,587.7462,458,0,558.31335,417,0,501.90842,362,0,1,134.0214605
3121,650,448,0,633.1236,436,0,631.1969,463,0,595.1969,438,0,605,418.68668,0,588.0805,458,0,558.1969,417,0,501.8031,362,0,1,134.0211612
3122,650,448,0,633.1261,436,0,631.31335,463,0,595.31335,438,0,605.09155,418.8031,0,588.42975,458,0,558.18317,417,0,501.68668,362,0,1,134.019393
3123,650,448,0,633.1236,436.09158,0,631.43695,463,0,595.43695,438,0,605.1969,418.90842,0,588.7823,458,0,558.1969,417,0,501.56305,362,0,1,131.0771862
3124,649.90845,448.09158,0,633.1164,436.1969,0,631.4715,463,0,595.56305,438,0,605.31335,419,0,588.94293,458,0,558.31335,417,0,501.43695,362,0,0,93.26588764
