,package_name,package_version,country,download_date,download_count
4681,simba-uw-tf-dev,1.81.4,KR,3/29/25,2
5894,simba-uw-tf-dev,1.81.4,US,3/27/25,2
6812,simba-uw-tf-dev,1.81.4,DE,3/26/25,2
7617,simba-uw-tf-dev,1.81.4,US,3/25/25,2
8723,simba-uw-tf-dev,1.81.4,US,3/21/25,2
9504,simba-uw-tf-dev,1.81.4,US,3/20/25,2
10241,simba-uw-tf-dev,1.81.4,US,3/19/25,2
11145,simba-uw-tf-dev,1.81.4,SG,3/18/25,4
12104,simba-uw-tf-dev,1.81.4,KR,3/17/25,2
12878,simba-uw-tf-dev,1.81.4,US,3/16/25,2
14091,simba-uw-tf-dev,1.81.4,SG,3/15/25,2
14092,simba-uw-tf-dev,1.81.4,US,3/15/25,2
15080,simba-uw-tf-dev,1.81.4,KR,3/14/25,4
15928,simba-uw-tf-dev,1.81.4,US,3/13/25,1
16736,simba-uw-tf-dev,1.81.4,JP,3/12/25,2
17791,simba-uw-tf-dev,1.81.4,US,3/9/25,2
18683,simba-uw-tf-dev,1.81.4,NZ,3/7/25,1
19802,simba-uw-tf-dev,1.81.4,US,3/5/25,2
1234,simba-uw-tf-dev,1.81.3,CN,4/2/25,2
1235,simba-uw-tf-dev,1.81.3,US,4/2/25,2
2052,simba-uw-tf-dev,1.81.3,US,4/1/25,2
2871,simba-uw-tf-dev,1.81.3,CN,3/31/25,2
3687,simba-uw-tf-dev,1.81.3,DE,3/30/25,2
4680,simba-uw-tf-dev,1.81.3,KR,3/29/25,2
5893,simba-uw-tf-dev,1.81.3,US,3/27/25,3
6811,simba-uw-tf-dev,1.81.3,DE,3/26/25,2
7616,simba-uw-tf-dev,1.81.3,US,3/25/25,2
8722,simba-uw-tf-dev,1.81.3,US,3/21/25,2
9503,simba-uw-tf-dev,1.81.3,US,3/20/25,2
10240,simba-uw-tf-dev,1.81.3,US,3/19/25,2
11143,simba-uw-tf-dev,1.81.3,SG,3/18/25,4
11144,simba-uw-tf-dev,1.81.3,US,3/18/25,1
12103,simba-uw-tf-dev,1.81.3,KR,3/17/25,2
12877,simba-uw-tf-dev,1.81.3,US,3/16/25,2
14089,simba-uw-tf-dev,1.81.3,SG,3/15/25,2
14090,simba-uw-tf-dev,1.81.3,US,3/15/25,2
15079,simba-uw-tf-dev,1.81.3,KR,3/14/25,4
15927,simba-uw-tf-dev,1.81.3,US,3/13/25,1
16735,simba-uw-tf-dev,1.81.3,JP,3/12/25,2
17790,simba-uw-tf-dev,1.81.3,US,3/9/25,2
18682,simba-uw-tf-dev,1.81.3,NZ,3/7/25,1
19801,simba-uw-tf-dev,1.81.3,US,3/5/25,2
1232,simba-uw-tf-dev,1.81.2,CN,4/2/25,2
1233,simba-uw-tf-dev,1.81.2,US,4/2/25,2
2051,simba-uw-tf-dev,1.81.2,US,4/1/25,1
2870,simba-uw-tf-dev,1.81.2,CN,3/31/25,2
3686,simba-uw-tf-dev,1.81.2,DE,3/30/25,2
4679,simba-uw-tf-dev,1.81.2,KR,3/29/25,2
5036,simba-uw-tf-dev,1.81.2,US,3/28/25,1
5892,simba-uw-tf-dev,1.81.2,US,3/27/25,3
6810,simba-uw-tf-dev,1.81.2,DE,3/26/25,2
7615,simba-uw-tf-dev,1.81.2,US,3/25/25,1
8721,simba-uw-tf-dev,1.81.2,US,3/21/25,2
9502,simba-uw-tf-dev,1.81.2,US,3/20/25,2
10239,simba-uw-tf-dev,1.81.2,US,3/19/25,2
11141,simba-uw-tf-dev,1.81.2,SG,3/18/25,4
11142,simba-uw-tf-dev,1.81.2,US,3/18/25,1
12102,simba-uw-tf-dev,1.81.2,KR,3/17/25,2
12876,simba-uw-tf-dev,1.81.2,US,3/16/25,2
14087,simba-uw-tf-dev,1.81.2,SG,3/15/25,2
14088,simba-uw-tf-dev,1.81.2,US,3/15/25,2
15078,simba-uw-tf-dev,1.81.2,KR,3/14/25,4
15926,simba-uw-tf-dev,1.81.2,US,3/13/25,3
16733,simba-uw-tf-dev,1.81.2,JP,3/12/25,2
16734,simba-uw-tf-dev,1.81.2,US,3/12/25,2
17789,simba-uw-tf-dev,1.81.2,US,3/9/25,2
18681,simba-uw-tf-dev,1.81.2,NZ,3/7/25,1
19800,simba-uw-tf-dev,1.81.2,US,3/5/25,2
1230,simba-uw-tf-dev,1.81.1,CN,4/2/25,2
1231,simba-uw-tf-dev,1.81.1,US,4/2/25,1
2050,simba-uw-tf-dev,1.81.1,US,4/1/25,2
2869,simba-uw-tf-dev,1.81.1,CN,3/31/25,2
3685,simba-uw-tf-dev,1.81.1,DE,3/30/25,2
4678,simba-uw-tf-dev,1.81.1,KR,3/29/25,2
5891,simba-uw-tf-dev,1.81.1,US,3/27/25,3
6809,simba-uw-tf-dev,1.81.1,DE,3/26/25,2
7614,simba-uw-tf-dev,1.81.1,US,3/25/25,2
8720,simba-uw-tf-dev,1.81.1,US,3/21/25,2
9501,simba-uw-tf-dev,1.81.1,US,3/20/25,2
10237,simba-uw-tf-dev,1.81.1,HK,3/19/25,1
10238,simba-uw-tf-dev,1.81.1,US,3/19/25,2
11139,simba-uw-tf-dev,1.81.1,SG,3/18/25,4
11140,simba-uw-tf-dev,1.81.1,US,3/18/25,1
12100,simba-uw-tf-dev,1.81.1,HK,3/17/25,1
12101,simba-uw-tf-dev,1.81.1,KR,3/17/25,2
12875,simba-uw-tf-dev,1.81.1,US,3/16/25,2
14085,simba-uw-tf-dev,1.81.1,SG,3/15/25,2
14086,simba-uw-tf-dev,1.81.1,US,3/15/25,2
15077,simba-uw-tf-dev,1.81.1,KR,3/14/25,4
15925,simba-uw-tf-dev,1.81.1,US,3/13/25,1
16732,simba-uw-tf-dev,1.81.1,JP,3/12/25,2
17788,simba-uw-tf-dev,1.81.1,US,3/9/25,2
18680,simba-uw-tf-dev,1.81.1,NZ,3/7/25,1
19799,simba-uw-tf-dev,1.81.1,US,3/5/25,2
1228,simba-uw-tf-dev,1.80.9,CN,4/2/25,2
1229,simba-uw-tf-dev,1.80.9,US,4/2/25,2
2049,simba-uw-tf-dev,1.80.9,US,4/1/25,2
2868,simba-uw-tf-dev,1.80.9,CN,3/31/25,2
3684,simba-uw-tf-dev,1.80.9,DE,3/30/25,2
4677,simba-uw-tf-dev,1.80.9,KR,3/29/25,2
5035,simba-uw-tf-dev,1.80.9,US,3/28/25,2
5890,simba-uw-tf-dev,1.80.9,US,3/27/25,5
6807,simba-uw-tf-dev,1.80.9,DE,3/26/25,2
6808,simba-uw-tf-dev,1.80.9,US,3/26/25,1
7613,simba-uw-tf-dev,1.80.9,US,3/25/25,2
8719,simba-uw-tf-dev,1.80.9,US,3/21/25,2
9500,simba-uw-tf-dev,1.80.9,US,3/20/25,2
10236,simba-uw-tf-dev,1.80.9,US,3/19/25,1
11138,simba-uw-tf-dev,1.80.9,SG,3/18/25,4
12098,simba-uw-tf-dev,1.80.9,KR,3/17/25,2
12099,simba-uw-tf-dev,1.80.9,US,3/17/25,1
12874,simba-uw-tf-dev,1.80.9,US,3/16/25,2
14083,simba-uw-tf-dev,1.80.9,SG,3/15/25,2
14084,simba-uw-tf-dev,1.80.9,US,3/15/25,2
15076,simba-uw-tf-dev,1.80.9,KR,3/14/25,4
15924,simba-uw-tf-dev,1.80.9,US,3/13/25,1
16730,simba-uw-tf-dev,1.80.9,IE,3/12/25,1
16731,simba-uw-tf-dev,1.80.9,JP,3/12/25,2
17787,simba-uw-tf-dev,1.80.9,US,3/9/25,3
18679,simba-uw-tf-dev,1.80.9,NZ,3/7/25,1
19798,simba-uw-tf-dev,1.80.9,US,3/5/25,2
1226,simba-uw-tf-dev,1.80.8,CN,4/2/25,2
1227,simba-uw-tf-dev,1.80.8,US,4/2/25,2
2048,simba-uw-tf-dev,1.80.8,US,4/1/25,2
2866,simba-uw-tf-dev,1.80.8,CN,3/31/25,2
2867,simba-uw-tf-dev,1.80.8,US,3/31/25,1
3683,simba-uw-tf-dev,1.80.8,DE,3/30/25,2
4676,simba-uw-tf-dev,1.80.8,KR,3/29/25,2
5889,simba-uw-tf-dev,1.80.8,US,3/27/25,3
6806,simba-uw-tf-dev,1.80.8,DE,3/26/25,2
7612,simba-uw-tf-dev,1.80.8,US,3/25/25,2
8718,simba-uw-tf-dev,1.80.8,US,3/21/25,2
9499,simba-uw-tf-dev,1.80.8,US,3/20/25,2
10235,simba-uw-tf-dev,1.80.8,US,3/19/25,1
11137,simba-uw-tf-dev,1.80.8,SG,3/18/25,4
12097,simba-uw-tf-dev,1.80.8,KR,3/17/25,2
12873,simba-uw-tf-dev,1.80.8,US,3/16/25,2
14081,simba-uw-tf-dev,1.80.8,SG,3/15/25,2
14082,simba-uw-tf-dev,1.80.8,US,3/15/25,2
15075,simba-uw-tf-dev,1.80.8,KR,3/14/25,4
15923,simba-uw-tf-dev,1.80.8,US,3/13/25,1
16729,simba-uw-tf-dev,1.80.8,JP,3/12/25,2
17786,simba-uw-tf-dev,1.80.8,US,3/9/25,1
18678,simba-uw-tf-dev,1.80.8,NZ,3/7/25,1
19797,simba-uw-tf-dev,1.80.8,US,3/5/25,2
1224,simba-uw-tf-dev,1.80.7,CN,4/2/25,2
1225,simba-uw-tf-dev,1.80.7,US,4/2/25,2
2047,simba-uw-tf-dev,1.80.7,US,4/1/25,2
2865,simba-uw-tf-dev,1.80.7,CN,3/31/25,2
3682,simba-uw-tf-dev,1.80.7,DE,3/30/25,2
4675,simba-uw-tf-dev,1.80.7,KR,3/29/25,2
5888,simba-uw-tf-dev,1.80.7,US,3/27/25,3
6805,simba-uw-tf-dev,1.80.7,DE,3/26/25,2
7611,simba-uw-tf-dev,1.80.7,US,3/25/25,2
8717,simba-uw-tf-dev,1.80.7,US,3/21/25,2
9498,simba-uw-tf-dev,1.80.7,US,3/20/25,2
10234,simba-uw-tf-dev,1.80.7,US,3/19/25,2
11135,simba-uw-tf-dev,1.80.7,SG,3/18/25,4
11136,simba-uw-tf-dev,1.80.7,US,3/18/25,1
12096,simba-uw-tf-dev,1.80.7,KR,3/17/25,2
12872,simba-uw-tf-dev,1.80.7,US,3/16/25,2
14079,simba-uw-tf-dev,1.80.7,SG,3/15/25,2
14080,simba-uw-tf-dev,1.80.7,US,3/15/25,2
15074,simba-uw-tf-dev,1.80.7,KR,3/14/25,4
15922,simba-uw-tf-dev,1.80.7,US,3/13/25,1
16728,simba-uw-tf-dev,1.80.7,JP,3/12/25,2
17785,simba-uw-tf-dev,1.80.7,US,3/9/25,2
18677,simba-uw-tf-dev,1.80.7,NZ,3/7/25,1
19796,simba-uw-tf-dev,1.80.7,US,3/5/25,2
1222,simba-uw-tf-dev,1.80.6,CN,4/2/25,2
1223,simba-uw-tf-dev,1.80.6,US,4/2/25,2
2046,simba-uw-tf-dev,1.80.6,US,4/1/25,2
2863,simba-uw-tf-dev,1.80.6,CN,3/31/25,2
2864,simba-uw-tf-dev,1.80.6,HK,3/31/25,1
3680,simba-uw-tf-dev,1.80.6,DE,3/30/25,2
3681,simba-uw-tf-dev,1.80.6,HK,3/30/25,1
4674,simba-uw-tf-dev,1.80.6,KR,3/29/25,2
5034,simba-uw-tf-dev,1.80.6,US,3/28/25,1
5887,simba-uw-tf-dev,1.80.6,US,3/27/25,3
6803,simba-uw-tf-dev,1.80.6,DE,3/26/25,2
6804,simba-uw-tf-dev,1.80.6,US,3/26/25,1
7610,simba-uw-tf-dev,1.80.6,US,3/25/25,2
8059,simba-uw-tf-dev,1.80.6,US,3/24/25,1
8716,simba-uw-tf-dev,1.80.6,US,3/21/25,2
9497,simba-uw-tf-dev,1.80.6,US,3/20/25,3
10233,simba-uw-tf-dev,1.80.6,US,3/19/25,2
11134,simba-uw-tf-dev,1.80.6,SG,3/18/25,4
12095,simba-uw-tf-dev,1.80.6,KR,3/17/25,2
12871,simba-uw-tf-dev,1.80.6,US,3/16/25,2
14077,simba-uw-tf-dev,1.80.6,SG,3/15/25,2
14078,simba-uw-tf-dev,1.80.6,US,3/15/25,2
15073,simba-uw-tf-dev,1.80.6,KR,3/14/25,4
15921,simba-uw-tf-dev,1.80.6,US,3/13/25,1
16727,simba-uw-tf-dev,1.80.6,JP,3/12/25,2
17783,simba-uw-tf-dev,1.80.6,IE,3/9/25,1
17784,simba-uw-tf-dev,1.80.6,US,3/9/25,2
18676,simba-uw-tf-dev,1.80.6,NZ,3/7/25,1
19795,simba-uw-tf-dev,1.80.6,US,3/5/25,2
1220,simba-uw-tf-dev,1.80.5,CN,4/2/25,2
1221,simba-uw-tf-dev,1.80.5,US,4/2/25,2
2045,simba-uw-tf-dev,1.80.5,US,4/1/25,2
2862,simba-uw-tf-dev,1.80.5,CN,3/31/25,2
3679,simba-uw-tf-dev,1.80.5,DE,3/30/25,2
4673,simba-uw-tf-dev,1.80.5,KR,3/29/25,2
5886,simba-uw-tf-dev,1.80.5,US,3/27/25,3
6802,simba-uw-tf-dev,1.80.5,DE,3/26/25,2
7609,simba-uw-tf-dev,1.80.5,US,3/25/25,2
8715,simba-uw-tf-dev,1.80.5,US,3/21/25,2
9496,simba-uw-tf-dev,1.80.5,US,3/20/25,2
10232,simba-uw-tf-dev,1.80.5,US,3/19/25,2
11132,simba-uw-tf-dev,1.80.5,SG,3/18/25,4
11133,simba-uw-tf-dev,1.80.5,US,3/18/25,1
12094,simba-uw-tf-dev,1.80.5,KR,3/17/25,2
12870,simba-uw-tf-dev,1.80.5,US,3/16/25,2
14075,simba-uw-tf-dev,1.80.5,SG,3/15/25,2
14076,simba-uw-tf-dev,1.80.5,US,3/15/25,2
15072,simba-uw-tf-dev,1.80.5,KR,3/14/25,4
15920,simba-uw-tf-dev,1.80.5,US,3/13/25,1
16726,simba-uw-tf-dev,1.80.5,JP,3/12/25,2
17782,simba-uw-tf-dev,1.80.5,US,3/9/25,2
18675,simba-uw-tf-dev,1.80.5,NZ,3/7/25,1
19794,simba-uw-tf-dev,1.80.5,US,3/5/25,2
18,simba-uw-tf-dev,1.80.4,US,4/3/25,2
1218,simba-uw-tf-dev,1.80.4,CN,4/2/25,2
1219,simba-uw-tf-dev,1.80.4,US,4/2/25,2
2044,simba-uw-tf-dev,1.80.4,US,4/1/25,2
2861,simba-uw-tf-dev,1.80.4,CN,3/31/25,2
3678,simba-uw-tf-dev,1.80.4,DE,3/30/25,2
4672,simba-uw-tf-dev,1.80.4,KR,3/29/25,2
5885,simba-uw-tf-dev,1.80.4,US,3/27/25,3
6800,simba-uw-tf-dev,1.80.4,DE,3/26/25,2
6801,simba-uw-tf-dev,1.80.4,US,3/26/25,1
7608,simba-uw-tf-dev,1.80.4,US,3/25/25,2
8714,simba-uw-tf-dev,1.80.4,US,3/21/25,2
9495,simba-uw-tf-dev,1.80.4,US,3/20/25,2
10231,simba-uw-tf-dev,1.80.4,US,3/19/25,2
11130,simba-uw-tf-dev,1.80.4,SG,3/18/25,4
11131,simba-uw-tf-dev,1.80.4,US,3/18/25,1
12092,simba-uw-tf-dev,1.80.4,KR,3/17/25,2
12093,simba-uw-tf-dev,1.80.4,US,3/17/25,1
12869,simba-uw-tf-dev,1.80.4,US,3/16/25,2
14073,simba-uw-tf-dev,1.80.4,SG,3/15/25,2
14074,simba-uw-tf-dev,1.80.4,US,3/15/25,2
15071,simba-uw-tf-dev,1.80.4,KR,3/14/25,4
15919,simba-uw-tf-dev,1.80.4,US,3/13/25,1
16725,simba-uw-tf-dev,1.80.4,JP,3/12/25,2
17781,simba-uw-tf-dev,1.80.4,US,3/9/25,2
18674,simba-uw-tf-dev,1.80.4,NZ,3/7/25,1
19793,simba-uw-tf-dev,1.80.4,US,3/5/25,2
1216,simba-uw-tf-dev,1.80.3,CN,4/2/25,2
1217,simba-uw-tf-dev,1.80.3,US,4/2/25,2
2043,simba-uw-tf-dev,1.80.3,US,4/1/25,2
2860,simba-uw-tf-dev,1.80.3,CN,3/31/25,2
3677,simba-uw-tf-dev,1.80.3,DE,3/30/25,2
4671,simba-uw-tf-dev,1.80.3,KR,3/29/25,2
5033,simba-uw-tf-dev,1.80.3,US,3/28/25,1
5884,simba-uw-tf-dev,1.80.3,US,3/27/25,4
6799,simba-uw-tf-dev,1.80.3,DE,3/26/25,2
7607,simba-uw-tf-dev,1.80.3,US,3/25/25,2
8712,simba-uw-tf-dev,1.80.3,HK,3/21/25,1
8713,simba-uw-tf-dev,1.80.3,US,3/21/25,2
9494,simba-uw-tf-dev,1.80.3,US,3/20/25,2
10230,simba-uw-tf-dev,1.80.3,US,3/19/25,2
11128,simba-uw-tf-dev,1.80.3,SG,3/18/25,4
11129,simba-uw-tf-dev,1.80.3,US,3/18/25,1
12091,simba-uw-tf-dev,1.80.3,KR,3/17/25,2
12868,simba-uw-tf-dev,1.80.3,US,3/16/25,2
14071,simba-uw-tf-dev,1.80.3,SG,3/15/25,2
14072,simba-uw-tf-dev,1.80.3,US,3/15/25,2
15070,simba-uw-tf-dev,1.80.3,KR,3/14/25,4
15918,simba-uw-tf-dev,1.80.3,US,3/13/25,1
16724,simba-uw-tf-dev,1.80.3,JP,3/12/25,2
17780,simba-uw-tf-dev,1.80.3,US,3/9/25,2
18673,simba-uw-tf-dev,1.80.3,NZ,3/7/25,1
19792,simba-uw-tf-dev,1.80.3,US,3/5/25,1
1214,simba-uw-tf-dev,1.80.2,CN,4/2/25,2
1215,simba-uw-tf-dev,1.80.2,US,4/2/25,2
2042,simba-uw-tf-dev,1.80.2,US,4/1/25,2
2859,simba-uw-tf-dev,1.80.2,CN,3/31/25,2
3676,simba-uw-tf-dev,1.80.2,DE,3/30/25,2
4670,simba-uw-tf-dev,1.80.2,KR,3/29/25,2
5883,simba-uw-tf-dev,1.80.2,US,3/27/25,3
6797,simba-uw-tf-dev,1.80.2,DE,3/26/25,2
6798,simba-uw-tf-dev,1.80.2,US,3/26/25,3
7606,simba-uw-tf-dev,1.80.2,US,3/25/25,2
8711,simba-uw-tf-dev,1.80.2,US,3/21/25,2
9493,simba-uw-tf-dev,1.80.2,US,3/20/25,2
10229,simba-uw-tf-dev,1.80.2,US,3/19/25,2
11126,simba-uw-tf-dev,1.80.2,SG,3/18/25,4
11127,simba-uw-tf-dev,1.80.2,US,3/18/25,1
12090,simba-uw-tf-dev,1.80.2,KR,3/17/25,2
12867,simba-uw-tf-dev,1.80.2,US,3/16/25,2
14069,simba-uw-tf-dev,1.80.2,SG,3/15/25,2
14070,simba-uw-tf-dev,1.80.2,US,3/15/25,2
15069,simba-uw-tf-dev,1.80.2,KR,3/14/25,4
15917,simba-uw-tf-dev,1.80.2,US,3/13/25,1
16723,simba-uw-tf-dev,1.80.2,JP,3/12/25,2
17779,simba-uw-tf-dev,1.80.2,US,3/9/25,2
18672,simba-uw-tf-dev,1.80.2,NZ,3/7/25,1
19791,simba-uw-tf-dev,1.80.2,US,3/5/25,2
1212,simba-uw-tf-dev,1.80.1,CN,4/2/25,2
1213,simba-uw-tf-dev,1.80.1,US,4/2/25,1
2041,simba-uw-tf-dev,1.80.1,US,4/1/25,1
2858,simba-uw-tf-dev,1.80.1,CN,3/31/25,2
3675,simba-uw-tf-dev,1.80.1,DE,3/30/25,2
4669,simba-uw-tf-dev,1.80.1,KR,3/29/25,2
5882,simba-uw-tf-dev,1.80.1,US,3/27/25,3
6795,simba-uw-tf-dev,1.80.1,DE,3/26/25,2
6796,simba-uw-tf-dev,1.80.1,US,3/26/25,1
7605,simba-uw-tf-dev,1.80.1,US,3/25/25,2
8710,simba-uw-tf-dev,1.80.1,US,3/21/25,2
9492,simba-uw-tf-dev,1.80.1,US,3/20/25,2
10228,simba-uw-tf-dev,1.80.1,US,3/19/25,2
11125,simba-uw-tf-dev,1.80.1,SG,3/18/25,4
12089,simba-uw-tf-dev,1.80.1,KR,3/17/25,2
12866,simba-uw-tf-dev,1.80.1,US,3/16/25,2
14067,simba-uw-tf-dev,1.80.1,SG,3/15/25,2
14068,simba-uw-tf-dev,1.80.1,US,3/15/25,2
15068,simba-uw-tf-dev,1.80.1,KR,3/14/25,4
15916,simba-uw-tf-dev,1.80.1,US,3/13/25,1
16722,simba-uw-tf-dev,1.80.1,JP,3/12/25,2
17778,simba-uw-tf-dev,1.80.1,US,3/9/25,2
18671,simba-uw-tf-dev,1.80.1,NZ,3/7/25,1
19790,simba-uw-tf-dev,1.80.1,US,3/5/25,2
1210,simba-uw-tf-dev,1.79.9,CN,4/2/25,2
1211,simba-uw-tf-dev,1.79.9,US,4/2/25,2
2040,simba-uw-tf-dev,1.79.9,US,4/1/25,2
2857,simba-uw-tf-dev,1.79.9,CN,3/31/25,2
3674,simba-uw-tf-dev,1.79.9,DE,3/30/25,2
4668,simba-uw-tf-dev,1.79.9,KR,3/29/25,2
5881,simba-uw-tf-dev,1.79.9,US,3/27/25,3
6794,simba-uw-tf-dev,1.79.9,DE,3/26/25,2
7604,simba-uw-tf-dev,1.79.9,US,3/25/25,2
8709,simba-uw-tf-dev,1.79.9,US,3/21/25,2
9491,simba-uw-tf-dev,1.79.9,US,3/20/25,2
10227,simba-uw-tf-dev,1.79.9,US,3/19/25,2
11124,simba-uw-tf-dev,1.79.9,SG,3/18/25,4
12088,simba-uw-tf-dev,1.79.9,KR,3/17/25,2
12865,simba-uw-tf-dev,1.79.9,US,3/16/25,2
14065,simba-uw-tf-dev,1.79.9,SG,3/15/25,2
14066,simba-uw-tf-dev,1.79.9,US,3/15/25,2
15067,simba-uw-tf-dev,1.79.9,KR,3/14/25,4
15915,simba-uw-tf-dev,1.79.9,US,3/13/25,1
16721,simba-uw-tf-dev,1.79.9,JP,3/12/25,2
17777,simba-uw-tf-dev,1.79.9,US,3/9/25,2
18670,simba-uw-tf-dev,1.79.9,NZ,3/7/25,1
19789,simba-uw-tf-dev,1.79.9,US,3/5/25,2
1208,simba-uw-tf-dev,1.79.8,CN,4/2/25,2
1209,simba-uw-tf-dev,1.79.8,US,4/2/25,2
2039,simba-uw-tf-dev,1.79.8,US,4/1/25,2
2856,simba-uw-tf-dev,1.79.8,CN,3/31/25,2
3673,simba-uw-tf-dev,1.79.8,DE,3/30/25,2
4667,simba-uw-tf-dev,1.79.8,KR,3/29/25,2
5880,simba-uw-tf-dev,1.79.8,US,3/27/25,3
6793,simba-uw-tf-dev,1.79.8,DE,3/26/25,2
7603,simba-uw-tf-dev,1.79.8,US,3/25/25,2
8708,simba-uw-tf-dev,1.79.8,US,3/21/25,2
9490,simba-uw-tf-dev,1.79.8,US,3/20/25,2
10226,simba-uw-tf-dev,1.79.8,US,3/19/25,2
11122,simba-uw-tf-dev,1.79.8,SG,3/18/25,4
11123,simba-uw-tf-dev,1.79.8,US,3/18/25,1
12087,simba-uw-tf-dev,1.79.8,KR,3/17/25,2
12864,simba-uw-tf-dev,1.79.8,US,3/16/25,2
14063,simba-uw-tf-dev,1.79.8,SG,3/15/25,2
14064,simba-uw-tf-dev,1.79.8,US,3/15/25,2
15066,simba-uw-tf-dev,1.79.8,KR,3/14/25,4
15914,simba-uw-tf-dev,1.79.8,US,3/13/25,1
16720,simba-uw-tf-dev,1.79.8,JP,3/12/25,2
17776,simba-uw-tf-dev,1.79.8,US,3/9/25,2
18669,simba-uw-tf-dev,1.79.8,NZ,3/7/25,1
19788,simba-uw-tf-dev,1.79.8,US,3/5/25,2
1206,simba-uw-tf-dev,1.79.7,CN,4/2/25,2
1207,simba-uw-tf-dev,1.79.7,US,4/2/25,2
2038,simba-uw-tf-dev,1.79.7,US,4/1/25,2
2855,simba-uw-tf-dev,1.79.7,CN,3/31/25,2
3672,simba-uw-tf-dev,1.79.7,DE,3/30/25,2
4666,simba-uw-tf-dev,1.79.7,KR,3/29/25,2
5879,simba-uw-tf-dev,1.79.7,US,3/27/25,3
6792,simba-uw-tf-dev,1.79.7,DE,3/26/25,2
7602,simba-uw-tf-dev,1.79.7,US,3/25/25,2
8707,simba-uw-tf-dev,1.79.7,US,3/21/25,1
9489,simba-uw-tf-dev,1.79.7,US,3/20/25,2
10225,simba-uw-tf-dev,1.79.7,US,3/19/25,2
11121,simba-uw-tf-dev,1.79.7,SG,3/18/25,4
12086,simba-uw-tf-dev,1.79.7,KR,3/17/25,2
12863,simba-uw-tf-dev,1.79.7,US,3/16/25,2
14061,simba-uw-tf-dev,1.79.7,SG,3/15/25,2
14062,simba-uw-tf-dev,1.79.7,US,3/15/25,2
15065,simba-uw-tf-dev,1.79.7,KR,3/14/25,4
15913,simba-uw-tf-dev,1.79.7,US,3/13/25,1
16719,simba-uw-tf-dev,1.79.7,JP,3/12/25,2
17775,simba-uw-tf-dev,1.79.7,US,3/9/25,2
18668,simba-uw-tf-dev,1.79.7,NZ,3/7/25,1
19787,simba-uw-tf-dev,1.79.7,US,3/5/25,1
1204,simba-uw-tf-dev,1.79.6,CN,4/2/25,2
1205,simba-uw-tf-dev,1.79.6,US,4/2/25,2
2037,simba-uw-tf-dev,1.79.6,US,4/1/25,2
2854,simba-uw-tf-dev,1.79.6,CN,3/31/25,2
3671,simba-uw-tf-dev,1.79.6,DE,3/30/25,2
4665,simba-uw-tf-dev,1.79.6,KR,3/29/25,2
5878,simba-uw-tf-dev,1.79.6,US,3/27/25,2
6791,simba-uw-tf-dev,1.79.6,DE,3/26/25,2
7601,simba-uw-tf-dev,1.79.6,US,3/25/25,2
8706,simba-uw-tf-dev,1.79.6,US,3/21/25,2
9488,simba-uw-tf-dev,1.79.6,US,3/20/25,1
10224,simba-uw-tf-dev,1.79.6,US,3/19/25,1
11120,simba-uw-tf-dev,1.79.6,SG,3/18/25,4
12085,simba-uw-tf-dev,1.79.6,KR,3/17/25,2
12862,simba-uw-tf-dev,1.79.6,US,3/16/25,2
14059,simba-uw-tf-dev,1.79.6,SG,3/15/25,2
14060,simba-uw-tf-dev,1.79.6,US,3/15/25,2
15064,simba-uw-tf-dev,1.79.6,KR,3/14/25,4
15912,simba-uw-tf-dev,1.79.6,US,3/13/25,1
16717,simba-uw-tf-dev,1.79.6,JP,3/12/25,2
16718,simba-uw-tf-dev,1.79.6,US,3/12/25,1
17774,simba-uw-tf-dev,1.79.6,US,3/9/25,2
18667,simba-uw-tf-dev,1.79.6,NZ,3/7/25,1
19786,simba-uw-tf-dev,1.79.6,US,3/5/25,2
1202,simba-uw-tf-dev,1.79.5,CN,4/2/25,2
1203,simba-uw-tf-dev,1.79.5,US,4/2/25,2
2036,simba-uw-tf-dev,1.79.5,US,4/1/25,2
2853,simba-uw-tf-dev,1.79.5,CN,3/31/25,2
3670,simba-uw-tf-dev,1.79.5,DE,3/30/25,2
4664,simba-uw-tf-dev,1.79.5,KR,3/29/25,2
5877,simba-uw-tf-dev,1.79.5,US,3/27/25,3
6790,simba-uw-tf-dev,1.79.5,DE,3/26/25,2
7600,simba-uw-tf-dev,1.79.5,US,3/25/25,2
8705,simba-uw-tf-dev,1.79.5,US,3/21/25,2
9487,simba-uw-tf-dev,1.79.5,US,3/20/25,2
10223,simba-uw-tf-dev,1.79.5,US,3/19/25,2
11119,simba-uw-tf-dev,1.79.5,SG,3/18/25,4
12084,simba-uw-tf-dev,1.79.5,KR,3/17/25,2
12861,simba-uw-tf-dev,1.79.5,US,3/16/25,2
14056,simba-uw-tf-dev,1.79.5,HK,3/15/25,1
14057,simba-uw-tf-dev,1.79.5,SG,3/15/25,2
14058,simba-uw-tf-dev,1.79.5,US,3/15/25,2
15063,simba-uw-tf-dev,1.79.5,KR,3/14/25,4
15911,simba-uw-tf-dev,1.79.5,US,3/13/25,1
16715,simba-uw-tf-dev,1.79.5,JP,3/12/25,2
16716,simba-uw-tf-dev,1.79.5,US,3/12/25,1
17773,simba-uw-tf-dev,1.79.5,US,3/9/25,2
18666,simba-uw-tf-dev,1.79.5,NZ,3/7/25,1
19785,simba-uw-tf-dev,1.79.5,US,3/5/25,1
