VIDEO,SHAPE,ANIMAL,BODY-PART,TIME-BIN #,TIME-BIN START TIME (S),TIME-BIN END TIME (S),TIME-BIN START FRAME (#),TIME-BIN END FRAME (#),MEASUREMENT,VALUE
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO FPS,30.0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO LENGTH (S),1203.7666666666667
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,AVERAGE ROI VELOCITY (CM/S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,FIRST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,LAST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,ROI ENTRIES (COUNTS),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO FPS,30.0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO LENGTH (S),1203.7666666666667
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,AVERAGE ROI VELOCITY (CM/S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,FIRST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,LAST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,ROI ENTRIES (COUNTS),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO FPS,30.0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO LENGTH (S),1203.7666666666667
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,AVERAGE ROI VELOCITY (CM/S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,FIRST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,LAST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,ROI ENTRIES (COUNTS),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO FPS,30.0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO LENGTH (S),1203.7666666666667
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,AVERAGE ROI VELOCITY (CM/S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,FIRST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,LAST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,ROI ENTRIES (COUNTS),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO FPS,30.0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO LENGTH (S),1203.7666666666667
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,AVERAGE ROI VELOCITY (CM/S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,FIRST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,LAST ROI ENTRY TIME (S),
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,ROI ENTRIES (COUNTS),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,TOTAL ROI TIME (S),0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,VIDEO FPS,30.0
592_MA147_Gq_Saline_0514,My_rectangle,Animal_1,Center,10,1200.0,1203.7333333333333,36000,36112,VIDEO LENGTH (S),1203.7666666666667
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,AVERAGE ROI VELOCITY (CM/S),2.6372956307495343
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,FIRST ROI ENTRY TIME (S),0.8333333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,LAST ROI ENTRY TIME (S),100.2
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,ROI ENTRIES (COUNTS),3
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),9.6
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),25.062419891357422
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,AVERAGE ROI VELOCITY (CM/S),3.6449759049074992
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,FIRST ROI ENTRY TIME (S),189.46666666666667
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,LAST ROI ENTRY TIME (S),210.06666666666666
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,ROI ENTRIES (COUNTS),2
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),6.3
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),24.485774993896484
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,AVERAGE ROI VELOCITY (CM/S),2.921649810159579
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,FIRST ROI ENTRY TIME (S),298.56666666666666
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,LAST ROI ENTRY TIME (S),359.06666666666666
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,ROI ENTRIES (COUNTS),9
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),15.133333333333333
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),46.04090118408203
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,AVERAGE ROI VELOCITY (CM/S),2.2726595756983516
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,FIRST ROI ENTRY TIME (S),368.6333333333333
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,LAST ROI ENTRY TIME (S),475.46666666666664
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,ROI ENTRIES (COUNTS),3
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),10.933333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),24.591222763061523
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,AVERAGE ROI VELOCITY (CM/S),2.6105466189483804
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,FIRST ROI ENTRY TIME (S),480.6333333333333
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,LAST ROI ENTRY TIME (S),574.2666666666667
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,ROI ENTRIES (COUNTS),9
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),14.566666666666666
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),37.50493621826172
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,AVERAGE ROI VELOCITY (CM/S),3.111944709450771
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,FIRST ROI ENTRY TIME (S),615.2666666666667
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,LAST ROI ENTRY TIME (S),700.1666666666666
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,ROI ENTRIES (COUNTS),21
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),38.166666666666664
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),116.24046325683594
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,AVERAGE ROI VELOCITY (CM/S),2.673165900598873
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,FIRST ROI ENTRY TIME (S),749.1
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,LAST ROI ENTRY TIME (S),820.8333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,ROI ENTRIES (COUNTS),21
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),54.833333333333336
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),146.75733947753906
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,AVERAGE ROI VELOCITY (CM/S),6.755108892917633
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,FIRST ROI ENTRY TIME (S),851.2
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,LAST ROI ENTRY TIME (S),866.1
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,ROI ENTRIES (COUNTS),3
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),1.8333333333333333
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),12.366002082824707
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,AVERAGE ROI VELOCITY (CM/S),3.66738353247311
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,FIRST ROI ENTRY TIME (S),1011.4
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,LAST ROI ENTRY TIME (S),1053.0666666666666
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,ROI ENTRIES (COUNTS),14
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),16.4
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),61.427791595458984
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,AVERAGE ROI VELOCITY (CM/S),1.8389950692653656
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,FIRST ROI ENTRY TIME (S),1196.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,LAST ROI ENTRY TIME (S),1196.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,ROI ENTRIES (COUNTS),1
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0.13333333333333333
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0.4308657646179199
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,AVERAGE ROI VELOCITY (CM/S),
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,FIRST ROI ENTRY TIME (S),
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,LAST ROI ENTRY TIME (S),
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,ROI ENTRIES (COUNTS),0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,TOTAL ROI TIME (S),0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,TOTAL ROI TIME (S),0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1203.6,36000,36108,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,AVERAGE ROI VELOCITY (CM/S),
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,FIRST ROI ENTRY TIME (S),
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,LAST ROI ENTRY TIME (S),
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,ROI ENTRIES (COUNTS),0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,AVERAGE ROI VELOCITY (CM/S),8.941475927829742
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,FIRST ROI ENTRY TIME (S),134.06666666666666
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,LAST ROI ENTRY TIME (S),196.86666666666667
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,ROI ENTRIES (COUNTS),2
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),1.1666666666666667
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),13.087806701660156
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,AVERAGE ROI VELOCITY (CM/S),56.885061264038086
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,FIRST ROI ENTRY TIME (S),342.1
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,LAST ROI ENTRY TIME (S),342.6
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,ROI ENTRIES (COUNTS),2
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0.5
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),26.725130081176758
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,AVERAGE ROI VELOCITY (CM/S),3.8204316794872284
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,FIRST ROI ENTRY TIME (S),437.4
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,LAST ROI ENTRY TIME (S),437.4
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,ROI ENTRIES (COUNTS),1
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),0.16666666666666666
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),3.61092472076416
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO FPS,30.0
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO LENGTH (S),1203.6333333333334
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,AVERAGE ROI VELOCITY (CM/S),
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,FIRST ROI ENTRY TIME (S),
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,LAST ROI ENTRY TIME (S),
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
704_MA115_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,ROI ENTRIES (COUNTS),0
